ID	lon	lat	centroid_day
318764	125.725	70.025	128.191930291601
318765	125.775	70.025	132.007599191239
318766	125.825	70.025	132.000440583305
325281	125.575	69.975	126.049632608116
325282	125.625	69.975	126.126022930794
325283	125.675	69.975	124.011219969405
331792	125.125	69.925	133.539702995017
331793	125.175	69.925	133.51280521308
331794	125.225	69.925	133.417650151331
331795	125.275	69.925	133.567428972685
331796	125.325	69.925	133.26404955855
331797	125.375	69.925	131.774203340997
331798	125.425	69.925	128.820983308583
331799	125.475	69.925	125.262099480536
331800	125.525	69.925	127.211210737324
331801	125.575	69.925	132.305125025129
338311	125.075	69.875	133.211837439124
338312	125.125	69.875	133.509413627585
344831	125.075	69.825	133.061624639813
350548	84.925	69.775	137.233513766441
350549	84.975	69.775	136.994406565697
350550	85.025	69.775	136.905834703523
350551	85.075	69.775	136.309476729546
350552	85.125	69.775	136.971248579048
350553	85.175	69.775	137.186078623756
350554	85.225	69.775	136.912604200444
350555	85.275	69.775	136.59460343731
350556	85.325	69.775	136.465881993859
350557	85.375	69.775	136.595517732948
350558	85.425	69.775	135.172813445036
350559	85.475	69.775	133.494109401701
350560	85.525	69.775	135.507088121575
351351	125.075	69.775	132.921434794508
357065	84.775	69.725	137.53050285482
357066	84.825	69.725	137.636305632976
357067	84.875	69.725	137.564377018793
357068	84.925	69.725	137.233513766441
357080	85.525	69.725	135.507088121575
357081	85.575	69.725	136.6511233264
357082	85.625	69.725	136.551038931801
357870	125.025	69.725	130.990634529196
357871	125.075	69.725	133.065369521545
363581	84.575	69.675	135.739447080577
363582	84.625	69.675	136.942326485125
363583	84.675	69.675	137.539297368721
363584	84.725	69.675	137.593933314665
363603	85.675	69.675	134.819476660421
363604	85.725	69.675	134.370075543174
364389	124.975	69.675	132.833841874111
364390	125.025	69.675	132.771883179679
370101	84.575	69.625	135.546786707989
370124	85.725	69.625	135.089648778725
370125	85.775	69.625	137.126506022698
370908	124.925	69.625	132.743075053642
370909	124.975	69.625	132.821808557076
376645	85.775	69.575	137.511447817976
376646	85.825	69.575	137.160861182116
377427	124.875	69.575	129.198451278219
377428	124.925	69.575	133.71359458396
383166	85.825	69.525	134.291794602445
383167	85.875	69.525	134.499294024223
383168	85.925	69.525	134.891648679977
383946	124.825	69.525	132.221463498332
383947	124.875	69.525	130.357295048168
389688	85.925	69.475	135.475573126212
389689	85.975	69.475	135.355339682924
389690	86.025	69.475	134.931570949089
389691	86.075	69.475	134.24007828067
390464	124.725	69.475	132.583634478825
390465	124.775	69.475	132.599297306296
390466	124.825	69.475	133.555290370754
396211	86.075	69.425	134.063392471016
396212	86.125	69.425	133.431301981236
