ID	lon	lat	centroid_day
586695	156.275	67.975	155.683131292131
586696	156.325	67.975	155.691893908741
586697	156.375	67.975	155.698754014193
586698	156.425	67.975	155.697434236553
586699	156.475	67.975	155.710444592718
586700	156.525	67.975	148.928588146142
586701	156.575	67.975	148.997528908256
586706	156.825	67.975	155.750128689405
586707	156.875	67.975	155.761454974431
586708	156.925	67.975	150.18615639356
586709	156.975	67.975	155.777487847389
586710	157.025	67.975	151.947341222252
587401	-134.425	67.925	143.070055568296
587402	-134.375	67.925	143.064486432702
587403	-134.325	67.925	142.103193530687
591818	86.425	67.925	147.895920738126
591819	86.475	67.925	147.888107055692
591820	86.525	67.925	147.885571798601
591930	92.025	67.925	163.719215714532
591931	92.075	67.925	157.231223276037
591932	92.125	67.925	163.306784771414
591933	92.175	67.925	163.26349742425
591981	94.575	67.925	160.495131925726
591982	94.625	67.925	160.445512285022
592017	96.375	67.925	162.243865049952
592552	123.125	67.925	156.068569405174
593213	156.175	67.925	155.663710587316
593214	156.225	67.925	148.605870300578
593221	156.575	67.925	155.71963041622
593222	156.625	67.925	155.723380359681
593223	156.675	67.925	155.733371152103
593224	156.725	67.925	155.735602117699
593225	156.775	67.925	155.746576782573
593226	156.825	67.925	151.641280397843
593923	-134.325	67.875	143.062599280826
593924	-134.275	67.875	142.331427769319
593925	-134.225	67.875	141.193267297688
598340	86.525	67.875	158.438032257864
598341	86.575	67.875	147.883776097811
598448	91.925	67.875	162.683714385011
598449	91.975	67.875	163.373522732416
598450	92.025	67.875	163.323707572686
598502	94.625	67.875	160.434371828338
598503	94.675	67.875	161.362951602629
598537	96.375	67.875	158.656055895442
598538	96.425	67.875	162.007323036136
599072	123.125	67.875	156.042005960266
599733	156.175	67.875	155.639262880046
600445	-134.225	67.825	142.330254838121
604858	86.425	67.825	159.10086513715
604859	86.475	67.825	147.855939447004
604860	86.525	67.825	147.868454336505
604861	86.575	67.825	161.090472947408
604967	91.875	67.825	163.44982400733
604968	91.925	67.825	163.400286862913
605023	94.675	67.825	160.365621406388
605024	94.725	67.825	156.392221486149
605058	96.425	67.825	161.864798531234
605059	96.475	67.825	161.864807540112
605592	123.125	67.825	156.018657568434
606253	156.175	67.825	149.756509629082
606254	156.225	67.825	155.620297762215
606965	-134.225	67.775	142.324855810551
611377	86.375	67.775	147.844687206476
611378	86.425	67.775	147.853887652599
611486	91.825	67.775	160.248627844813
611487	91.875	67.775	163.488976067992
611544	94.725	67.775	160.309666432102
611545	94.775	67.775	160.22368595317
611579	96.475	67.775	161.736212421774
611580	96.525	67.775	161.74778662826
611581	96.575	67.775	156.63427615853
612112	123.125	67.775	155.988283297893
612774	156.225	67.775	147.518580407625
